,DATE (LT),REGION,COUNTRY,INCIDENT TYPE,VESSEL TYPE,MAERSK?,VESSEL ACTIVITY LOCATION,LAT,LONG,TIME OF DAY,ATTACKS,ATTACK SUCCESS,YEAR,MONTH,WEEK,DAY,WEEKDAY,YEAR_MONTH,X,Y,datestring,color,REGION_NR
230,2015-10-26,South Asia,Bangladesh,Kidnap/ransom at sea,Fishing vessel,0,Off shore,21.503319444444397,89.87341138888891,Evening,1,1,2015,10,44,26,0,2015-10,10004662.391665507,2451996.2457019268,2015-10-26,#fdbf6f,5
228,2015-10-27,East Africa,Oman,Suspicious activity at sea,Merchant vessel,0,Off shore,20.181166666666694,59.1916666666667,Morning,1,0,2015,10,44,27,1,2015-10,6589186.192538521,2294505.000627631,2015-10-27,#1f78b4,1
229,2015-10-27,South Asia,Bangladesh,Kidnap/ransom at sea,Fishing vessel,0,Off shore,22.2292519444444,91.3076025,Unknown,1,1,2015,10,44,27,1,2015-10,10164315.815854633,2539072.0131304776,2015-10-27,#fdbf6f,5
227,2015-10-29,East Africa,Tanzania,Other maritime risk,Unknown vessel type,0,Unknown,-5.20764611111111,39.2083283333333,Unknown,1,1,2015,10,44,29,3,2015-10,4364651.144922143,-580512.3425162908,2015-10-29,#fdbf6f,1
226,2015-10-29,South Asia,India,Theft at anchorage,Crude oil tanker,0,Anchorage,22.6666666666667,69.9333333333333,Morning,1,1,2015,10,44,29,3,2015-10,7784943.056142928,2591757.075012918,2015-10-29,#fdbf6f,5
223,2015-10-31,West Africa,Congo,"Failed attack, robbery",Tanker,0,Anchorage,-3.2666666666666697,11.783333333333301,Night,1,0,2015,10,44,31,5,2015-10,1311714.66651407,-363840.8405795675,2015-10-31,#1f78b4,7
225,2015-10-31,South Asia,India,Theft at anchorage,Bulk carrier,0,Anchorage,22.7738333333333,70.03716666666669,Night,1,1,2015,10,44,31,5,2015-10,7796501.729936969,2604690.4226749656,2015-10-31,#fdbf6f,5
224,2015-10-31,South Asia,India,Theft at anchorage,Bulk carrier,0,Anchorage,22.7738333333333,70.03716666666669,Night,1,1,2015,10,44,31,5,2015-10,7796501.729936969,2604690.4226749656,2015-10-31,#fdbf6f,5
221,2015-11-01,South East Asia,Vietnam,"Failed attack, robbery",Container ship,0,Berth,10.7316666666667,106.76,Morning,1,0,2015,11,44,1,6,2015-11,11884468.837089887,1201690.7217706365,2015-11-01,#1f78b4,6
220,2015-11-03,North Africa,Libya,Other maritime risk,Unknown vessel type,0,Unknown,32.6376402777778,14.263000555555598,Unknown,1,1,2015,11,45,3,1,2015-11,1587749.9590286273,3847304.9521255437,2015-11-03,#fdbf6f,3
219,2015-11-03,South East Asia,Indonesia,"Failed attack, robbery",Bulk carrier,0,Anchorage,-2.3,114.433333333333,Night,1,0,2015,11,45,3,1,2015-11,12738660.396443568,-256103.62007578483,2015-11-03,#1f78b4,6
218,2015-11-03,Americas,Trinidad And Tobago,Armed robbery at anchorage,Tug,0,Anchorage,10.6803872222222,-60.38279250000001,Night,1,1,2015,11,45,3,1,2015-11,-6721781.713775899,1195881.1950056816,2015-11-03,#fdbf6f,0
217,2015-11-04,North Africa,Libya,Other maritime risk,Unknown vessel type,0,Unknown,30.4035133333333,19.612364166666698,Unknown,1,1,2015,11,45,4,2,2015-11,2183238.392285582,3555523.886955992,2015-11-04,#fdbf6f,3
216,2015-11-05,Eastern Mediterranean,Egypt,Other maritime risk,Unknown vessel type,0,Unknown,31.3815052777778,34.1518019444444,Unknown,1,1,2015,11,45,5,3,2015-11,3801761.202128281,3682394.611398211,2015-11-05,#fdbf6f,2
215,2015-11-06,South East Asia,Indonesia,"Failed attack, robbery",Container ship,0,Anchorage,3.792867222222221,98.7034908333333,Afternoon,1,0,2015,11,45,6,4,2015-11,10987622.339085208,422528.75999303174,2015-11-06,#1f78b4,6
214,2015-11-07,Eastern Mediterranean,Egypt,"Failed attack, robbery",Container ship,0,Off shore,31.2,29.733333333333306,Night,1,0,2015,11,45,7,5,2015-11,3309899.5262533315,3658750.280282992,2015-11-07,#1f78b4,2
213,2015-11-08,West Africa,Nigeria,Kidnap/ransom at sea,Fishing vessel,0,Off shore,4.330030277777779,7.09802638888889,Morning,1,1,2015,11,45,8,6,2015-11,790148.6832483297,482476.2473013525,2015-11-08,#fdbf6f,7
212,2015-11-09,West Africa,Guinea,Theft at berth,Tug,0,Berth,9.5,-12.283333333333301,Night,1,1,2015,11,46,9,0,2015-11,-1367374.411910707,1062414.311267535,2015-11-09,#fdbf6f,7
211,2015-11-10,South East Asia,Vietnam,"Failed attack, robbery",Container ship,0,Anchorage,10.25,107.05,Night,1,0,2015,11,46,10,1,2015-11,11916751.489419935,1147160.134446526,2015-11-10,#1f78b4,6
210,2015-11-12,South East Asia,Indonesia,Theft at anchorage,Bulk carrier,0,Anchorage,3.93333333333333,98.75,Morning,1,1,2015,11,46,12,3,2015-11,10992799.715835765,438200.9891670141,2015-11-12,#fdbf6f,6
209,2015-11-13,South East Asia,Indonesia,Armed robbery at berth,Bulk carrier,0,Berth,-5.89964666666667,106.80682194444401,Night,1,1,2015,11,46,13,4,2015-11,11889681.032103345,-657909.2685879061,2015-11-13,#fdbf6f,6
208,2015-11-13,Americas,Usa,"Failed attack, robbery",Supply vessel,0,Berth,29.154796111111107,-89.81456277777781,Morning,1,0,2015,11,46,13,4,2015-11,-9998111.394242728,3395362.902744733,2015-11-13,#1f78b4,0
207,2015-11-14,South East Asia,Vietnam,Armed robbery at anchorage,Container ship,0,Anchorage,10.2333333333333,107.03333333333299,Night,1,1,2015,11,46,14,5,2015-11,11914896.164573343,1145274.7692550726,2015-11-14,#fdbf6f,6
206,2015-11-14,East Africa,Somalia,Other maritime risk,Container ship,0,Off shore,-0.3633333333333329,46.055,Morning,1,1,2015,11,46,14,5,2015-11,5126819.148484214,-40446.35273321273,2015-11-14,#fdbf6f,1
205,2015-11-15,West Africa,Nigeria,Other maritime risk,Unknown vessel type,0,Unknown,6.5803952777777805,3.93688194444444,Afternoon,1,1,2015,11,46,15,6,2015-11,438251.6933687878,734141.9708296577,2015-11-15,#fdbf6f,7
204,2015-11-18,Americas,Haiti,Armed robbery at anchorage,General cargo vessel,0,Anchorage,18.559166666666695,-71.6128333333333,Night,1,1,2015,11,47,18,2,2015-11,-7971904.140930232,2103103.0513708047,2015-11-18,#fdbf6f,0
203,2015-11-18,West Africa,Congo,"Failed attack, robbery",Product tanker,0,Anchorage,-3.25,11.816666666666698,Evening,1,0,2015,11,47,18,2,2015-11,1315425.3162071863,-361982.5115784618,2015-11-18,#1f78b4,7
202,2015-11-19,South Asia,Bangladesh,Kidnap/ransom at sea,Fishing vessel,0,Off shore,21.4499158333333,90.1833344444445,Unknown,1,1,2015,11,47,19,3,2015-11,10039162.86839505,2445607.815102034,2015-11-19,#fdbf6f,5
201,2015-11-20,East Africa,Somalia,Other maritime risk,Unknown vessel type,0,Off shore,13.2,48.9686666666667,Morning,1,1,2015,11,47,20,4,2015-11,5451167.038158886,1482591.0604277698,2015-11-20,#fdbf6f,1
200,2015-11-20,South East Asia,Indonesia,"Failed attack, robbery",Tug,0,Off shore,1.176,103.675833333333,Morning,1,0,2015,11,47,20,4,2015-11,11541140.97423493,130920.91385842604,2015-11-20,#1f78b4,6
199,2015-11-21,East Africa,Somalia,Suspicious activity at sea,Merchant vessel,0,Off shore,9.869666666666667,55.2666666666667,Afternoon,1,0,2015,11,47,21,5,2015-11,6152257.191174923,1104160.4564938967,2015-11-21,#1f78b4,1
198,2015-11-22,East Africa,Somalia,Hijacking at sea,Fishing vessel,0,Off shore,6.26666666666667,53.5,Afternoon,1,1,2015,11,47,22,6,2015-11,5955592.757440136,698997.1798230838,2015-11-22,#fdbf6f,1
196,2015-11-23,East Africa,Somalia,Suspicious activity at sea,Unknown vessel type,0,Off shore,12.217666666666698,45.814666666666696,Morning,1,0,2015,11,48,23,0,2015-11,5100065.364196901,1370490.3423434163,2015-11-23,#1f78b4,1
195,2015-11-25,South Asia,India,"Failed attack, robbery",Bulk carrier,0,Anchorage,17.05,82.4,Night,1,0,2015,11,48,25,2,2015-11,9172726.041365743,1926646.1113757193,2015-11-25,#1f78b4,5
194,2015-11-26,West Africa,Nigeria,Kidnap/ransom at sea,General cargo vessel,0,Off shore,4.0333333333333306,6.0,Evening,1,1,2015,11,48,26,3,2015-11,667916.9447596414,449359.8962516019,2015-11-26,#fdbf6f,7
193,2015-12-01,West Africa,Congo,"Failed attack, robbery",Tug,0,Anchorage,-3.25,11.833333333333302,Night,1,0,2015,12,49,1,1,2015-12,1317280.6410537339,-361982.5115784618,2015-12-01,#1f78b4,7
192,2015-12-02,South Asia,India,Armed robbery at anchorage,Crude oil tanker,0,Anchorage,22.663333333333306,69.965,Morning,1,1,2015,12,49,2,2,2015-12,7788468.173351385,2591354.955849871,2015-12-02,#fdbf6f,5
191,2015-12-03,South East Asia,Thailand,Hijacking at sea,Fishing vessel,0,Off shore,6.36197694444444,99.9817655555556,Unknown,1,1,2015,12,49,3,3,2015-12,11129919.230256908,709671.8304883877,2015-12-03,#fdbf6f,6
190,2015-12-04,South East Asia,Vietnam,Armed robbery at anchorage,Bulk carrier,0,Anchorage,20.7,107.166666666667,Evening,1,1,2015,12,49,4,4,2015-12,11929738.763345854,2356142.531225168,2015-12-04,#fdbf6f,6
188,2015-12-05,West Africa,Congo,"Failed attack, theft",Bulk carrier,0,Anchorage,-3.235,11.793333333333301,Night,1,0,2015,12,49,5,5,2015-12,1312827.8614220025,-360310.0417264663,2015-12-05,#1f78b4,7
184,2015-12-08,South East Asia,Indonesia,"Failed attack, theft",Chemical tanker,0,Anchorage,3.9516666666666698,98.7883333333333,Afternoon,1,0,2015,12,50,8,1,2015-12,10997066.962982837,440246.6875437749,2015-12-08,#1f78b4,6
186,2015-12-08,South East Asia,Indonesia,Theft at anchorage,Bulk carrier,0,Anchorage,3.95277777777778,117.602777777778,Night,1,1,2015,12,50,8,1,2015-12,13091481.338096756,440370.6707147403,2015-12-08,#fdbf6f,6
183,2015-12-09,South Asia,Bangladesh,Kidnap/ransom at sea,Unknown vessel type,0,Unknown,21.749295833333306,89.32983388888891,Unknown,1,1,2015,12,50,9,2,2015-12,9944151.621158827,2481451.685842613,2015-12-09,#fdbf6f,5
182,2015-12-11,West Africa,Nigeria,Kidnap/ransom at berth,Unknown vessel type,0,Berth,5.5157972222222185,5.72473527777778,Unknown,1,1,2015,12,50,11,4,2015-12,637274.616048512,614966.3589655642,2015-12-11,#fdbf6f,7
181,2015-12-11,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,4.5219391666666695,7.0058441666666695,Evening,1,1,2015,12,50,11,4,2015-12,779887.0052103597,503903.35591703793,2015-12-11,#fdbf6f,7
180,2015-12-12,South East Asia,Philippines,Theft at anchorage,Container ship,0,Anchorage,14.6545430555556,120.801544166667,Morning,1,1,2015,12,50,12,5,2015-12,13447566.38367452,1649419.3490522122,2015-12-12,#fdbf6f,6
179,2015-12-12,West Africa,Cote D'Ivoire,Suspicious activity at sea,Tanker,0,Off shore,0.933333333333333,-6.7833333333333306,Morning,1,0,2015,12,50,12,5,2015-12,-755117.2125477054,103902.78670672124,2015-12-12,#1f78b4,7
178,2015-12-14,West Africa,Nigeria,Anti-piracy/naval operation,Unknown vessel type,0,Unknown,4.43639222222222,7.22562555555556,Unknown,1,0,2015,12,51,14,0,2015-12,804352.9575073095,494351.13832207577,2015-12-14,#1f78b4,7
176,2015-12-15,South East Asia,Vietnam,Theft at anchorage,Container ship,0,Anchorage,10.2383333333333,107.023333333333,Morning,1,1,2015,12,51,15,1,2015-12,11913782.969665412,1145840.3684092455,2015-12-15,#fdbf6f,6
175,2015-12-16,West Africa,Congo,Armed robbery at anchorage,General cargo vessel,0,Anchorage,-4.15333333333333,13.43,Night,1,1,2015,12,51,16,2,2015-12,1495020.7613536639,-462752.4006158512,2015-12-16,#fdbf6f,7
174,2015-12-16,South East Asia,Vietnam,Theft at anchorage,Bulk carrier,0,Anchorage,20.9908719444444,107.267417777778,Night,1,1,2015,12,51,16,2,2015-12,11940954.325731587,2390790.198125614,2015-12-16,#fdbf6f,6
173,2015-12-18,West Africa,Nigeria,Other maritime risk,Unknown vessel type,0,Unknown,4.63829611111111,7.926635555555558,Unknown,1,1,2015,12,51,18,4,2015-12,882389.0337483019,516897.6493238114,2015-12-18,#fdbf6f,7
172,2015-12-18,South East Asia,Philippines,"Failed attack, robbery",Bulk carrier,0,Off shore,5.95,119.833333333333,Afternoon,1,0,2015,12,51,18,4,2015-12,13339785.646727245,663544.679498521,2015-12-18,#1f78b4,6
171,2015-12-19,South East Asia,Philippines,Theft at anchorage,Container ship,0,Anchorage,14.583333333333302,120.816666666667,Night,1,1,2015,12,51,19,5,2015-12,13449249.812674038,1641227.1009790786,2015-12-19,#fdbf6f,6
170,2015-12-20,East Africa,Djibouti,Suspicious activity at sea,Merchant vessel,0,Off shore,13.083333333333302,42.95,Morning,1,0,2015,12,51,20,6,2015-12,4781172.129571101,1469254.5115927262,2015-12-20,#1f78b4,1
169,2015-12-21,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,4.50347888888889,6.81775805555556,Morning,1,1,2015,12,52,21,0,2015-12,758949.3550961838,501841.97671631887,2015-12-21,#fdbf6f,7
168,2015-12-22,South East Asia,Australia,Theft at anchorage,Container ship,0,Anchorage,14.621058333333302,120.67588805555599,Night,1,1,2015,12,52,22,1,2015-12,13433578.409370577,1645566.8033720478,2015-12-22,#fdbf6f,6
167,2015-12-22,West Africa,Nigeria,Hijacking at sea,Unknown vessel type,0,Off shore,4.48157361111111,7.8188872222222185,Morning,1,1,2015,12,52,22,1,2015-12,870394.5441478107,499395.97714542085,2015-12-22,#fdbf6f,7
166,2015-12-23,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,4.521563888888889,6.246757499999998,Afternoon,1,1,2015,12,52,23,2,2015-12,695385.8640090624,503861.44975196506,2015-12-23,#fdbf6f,7
165,2015-12-24,South Asia,Bangladesh,Kidnap/ransom at sea,Unknown vessel type,0,Off shore,21.616579444444397,89.95056138888891,Unknown,1,1,2015,12,52,24,3,2015-12,10013250.69038021,2465552.797263192,2015-12-24,#fdbf6f,5
164,2015-12-24,South Asia,India,Theft at anchorage,Product tanker,0,Anchorage,22.766666666666694,70.0333333333333,Morning,1,1,2015,12,52,24,3,2015-12,7796075.005222256,2603825.201304426,2015-12-24,#fdbf6f,5
163,2015-12-25,South Asia,Bangladesh,Kidnap/ransom at sea,General cargo vessel,0,Off shore,22.6630975,90.8163097222222,Morning,1,1,2015,12,52,25,4,2015-12,10109625.354001995,2591326.506289115,2015-12-25,#fdbf6f,5
162,2015-12-27,West Africa,Nigeria,"Failed attack, robbery",Product tanker,0,Anchorage,5.44253861111111,5.06729138888889,Unknown,1,0,2015,12,52,27,6,2015-12,564088.2971122513,606773.8152265591,2015-12-27,#1f78b4,7
161,2015-12-27,South East Asia,Indonesia,"Failed attack, theft",Bulk carrier,0,Anchorage,-2.275,114.43,Evening,1,0,2015,12,52,27,6,2015-12,12738289.331474295,-253318.41332700825,2015-12-27,#1f78b4,6
159,2015-12-29,West Africa,Nigeria,"Failed attack, theft",Product tanker,0,Berth,6.436026944444442,3.376545,Morning,1,0,2015,12,53,29,1,2015-12,375875.27004057396,717966.7176721793,2015-12-29,#1f78b4,7
158,2015-12-30,South Asia,India,Theft at anchorage,Tanker,0,Anchorage,22.6166666666667,69.9166666666667,Unknown,1,1,2015,12,53,30,2,2015-12,7783087.731296381,2585726.3124103965,2015-12-30,#fdbf6f,5
157,2015-12-31,West Africa,Nigeria,"Failed attack, theft",Supply vessel,0,Berth,4.68333333333333,7.16666666666667,Night,1,0,2015,12,53,31,3,2015-12,797789.6840184609,521927.80385198584,2015-12-31,#1f78b4,7
38,2016-01-02,South East Asia,Malaysia,"Failed attack, hijacking",Fishing vessel,0,Off shore,1.3629058333333302,103.268255,Unknown,1,0,2016,1,53,2,5,2016-01,11495769.561709927,151732.29316990194,2016-01-02,#1f78b4,6
37,2016-01-02,South East Asia,Vietnam,Other maritime risk,Fishing vessel,0,Unknown,17.5897033333333,107.83973694444401,Unknown,1,1,2016,1,53,2,5,2016-01,12004664.60393608,1989579.417229422,2016-01-02,#fdbf6f,6
36,2016-01-04,West Africa,Congo,"Failed attack, theft",Merchant vessel,0,Anchorage,-3.23770027777778,11.842575,Evening,1,0,2016,1,1,4,0,2016-01,1318309.4186811517,-360611.11544160347,2016-01-04,#1f78b4,7
35,2016-01-05,South East Asia,Vietnam,Theft at anchorage,Bulk carrier,0,Anchorage,20.6875,107.17555555555599,Night,1,1,2016,1,1,5,1,2016-01,11930728.269930694,2354655.0704608825,2016-01-05,#fdbf6f,6
33,2016-01-07,South Asia,India,Theft at anchorage,General cargo vessel,0,Anchorage,22.8166666666667,70.0833333333333,Evening,1,1,2016,1,1,7,3,2016-01,7801640.979761919,2609862.577405414,2016-01-07,#fdbf6f,5
34,2016-01-07,South East Asia,Vietnam,Armed robbery at anchorage,Bulk carrier,0,Anchorage,20.716666666666697,107.15,Night,1,1,2016,1,1,7,3,2016-01,11927883.438499263,2358126.00301544,2016-01-07,#fdbf6f,6
32,2016-01-08,Eastern Mediterranean,Egypt,"Terrorist attack, other, maritime",Unknown vessel type,0,Unknown,27.215961388888893,33.8392752777778,Unknown,1,1,2016,1,1,8,4,2016-01,3766970.8927356363,3150479.277346919,2016-01-08,#fdbf6f,2
31,2016-01-09,West Africa,Nigeria,Counter insurgency/military operation,Unknown vessel type,0,Unknown,4.98333333333333,8.41666666666667,Morning,1,1,2016,1,1,9,5,2016-01,936939.0475100529,555442.8690605033,2016-01-09,#fdbf6f,7
30,2016-01-09,South East Asia,Singapore,Anti-piracy/naval operation,Unknown vessel type,0,Unknown,1.31638888888889,104.24888888888901,Morning,1,0,2016,1,1,9,5,2016-01,11604933.22687568,146552.63470710607,2016-01-09,#1f78b4,6
29,2016-01-09,West Africa,Nigeria,"Failed attack, robbery",Other,0,Off shore,4.41666666666667,5.58333333333333,Afternoon,1,0,2016,1,1,9,5,2016-01,621533.8235957772,492148.72999665036,2016-01-09,#1f78b4,7
28,2016-01-10,North Africa,Libya,"Terrorist attack, other, maritime",Unknown vessel type,0,Unknown,30.9529169444444,20.1087327777778,Unknown,1,1,2016,1,1,10,6,2016-01,2238493.893320234,3626636.020755727,2016-01-10,#fdbf6f,3
27,2016-01-11,South Asia,India,Theft at anchorage,Bulk carrier,0,Anchorage,22.7805555555556,69.9833333333333,Evening,1,1,2016,1,2,11,0,2016-01,7790509.030682593,2605502.0282027237,2016-01-11,#fdbf6f,5
26,2016-01-11,South Asia,India,"Failed attack, robbery",Product tanker,0,Anchorage,23.0241738888889,70.2331680555556,Evening,1,0,2016,1,2,11,0,2016-01,7818320.504742856,2634942.322421395,2016-01-11,#1f78b4,5
25,2016-01-12,West Africa,Nigeria,Other maritime risk,Product tanker,0,Unknown,6.39916666666667,3.40277777777778,Night,1,1,2016,1,2,12,1,2016-01,378795.48950488947,713837.5755464009,2016-01-12,#fdbf6f,7
24,2016-01-13,West Africa,Nigeria,Kidnap/ransom at sea,Fishing vessel,0,Off shore,4.91666666666667,5.5,Night,1,1,2016,1,2,13,2,2016-01,612257.1993630046,547993.7869777236,2016-01-13,#fdbf6f,7
23,2016-01-14,West Africa,Nigeria,Armed robbery at sea,Supply vessel,0,Off shore,5.6,5.0,Afternoon,1,1,2016,1,2,14,3,2016-01,556597.4539663679,624384.0442539434,2016-01-14,#fdbf6f,7
22,2016-01-14,West Africa,Nigeria,Kidnap/ransom at sea,Passenger vessel,0,Off shore,4.58333333333333,6.5,Afternoon,1,1,2016,1,2,14,3,2016-01,723576.6901562782,510759.35543171916,2016-01-14,#fdbf6f,7
20,2016-01-15,West Africa,Nigeria,Armed robbery at sea,Tug,0,Off shore,4.08333333333333,5.41666666666667,Night,1,1,2016,1,2,15,4,2016-01,602980.5751302321,454939.8626596102,2016-01-15,#fdbf6f,7
21,2016-01-15,South East Asia,Indonesia,Theft at anchorage,Supply vessel,0,Anchorage,0.733333333333333,104.15,Night,1,1,2016,1,2,15,4,2016-01,11593924.966119444,81636.52218010019,2016-01-15,#fdbf6f,6
19,2016-01-16,Eastern Mediterranean,Iran,Other maritime risk,Fishing vessel,0,Unknown,26.5908202777778,50.9802236111111,Unknown,1,1,2016,1,2,16,5,2016-01,5675092.53291611,3072442.5028682007,2016-01-16,#fdbf6f,2
18,2016-01-17,South East Asia,Indonesia,"Failed attack, robbery",Fishing vessel,0,Off shore,4.05,105.85,Evening,1,0,2016,1,2,17,6,2016-01,11783168.100468006,451219.84669336746,2016-01-17,#1f78b4,6
16,2016-01-18,West Africa,Nigeria,Kidnap/ransom at sea,Passenger vessel,0,Off shore,4.56666666666667,6.26666666666667,Morning,1,1,2016,1,3,18,0,2016-01,697602.1423045148,508898.10020423407,2016-01-18,#fdbf6f,7
17,2016-01-18,West Africa,Nigeria,Insurgency operation,Unknown vessel type,0,Unknown,5.66012472222222,5.192488055555558,Unknown,1,1,2016,1,3,18,0,2016-01,578025.1262946,631109.5414068219,2016-01-18,#fdbf6f,7
14,2016-01-19,West Africa,Nigeria,"Failed attack, kidnap/ransom",Other,0,Off shore,3.95,5.03305555555556,Afternoon,1,0,2016,1,3,19,1,2016-01,560277.1815787016,440060.71309872944,2016-01-19,#1f78b4,7
13,2016-01-19,West Africa,Cote D'Ivoire,Armed robbery at anchorage,Merchant vessel,0,Anchorage,5.216666666666669,-3.96666666666667,Evening,1,1,2016,1,3,19,1,2016-01,-441567.3134799855,581520.6754772555,2016-01-19,#fdbf6f,7
15,2016-01-19,West Africa,Congo,Armed robbery at anchorage,Merchant vessel,0,Anchorage,-3.55,11.5,Night,1,1,2016,1,3,19,1,2016-01,1280174.1441226462,-395437.2833895593,2016-01-19,#fdbf6f,7
12,2016-01-21,Eastern Mediterranean,Yemen,Counter insurgency/military operation,Unknown vessel type,0,Unknown,15.1844763888889,42.6290988888889,Unknown,1,1,2016,1,3,21,3,2016-01,4745449.581287216,1710469.5953760755,2016-01-21,#fdbf6f,2
11,2016-01-21,West Africa,Nigeria,"Failed attack, robbery",Other,0,Off shore,4.25,8.33333333333333,Evening,1,0,2016,1,3,21,3,2016-01,927662.4232772795,473542.28548895515,2016-01-21,#1f78b4,7
10,2016-01-22,West Africa,Cote D'Ivoire,Theft at anchorage,Tanker,0,Anchorage,5.2686786111111115,-3.96805444444444,Night,1,1,2016,1,3,22,4,2016-01,-441721.8001955411,587334.9421296311,2016-01-22,#fdbf6f,7
9,2016-01-23,South Asia,India,Theft at anchorage,Gas tanker,0,Anchorage,17.65,83.4,Morning,1,1,2016,1,3,23,5,2016-01,9284045.532159016,1996622.0090668194,2016-01-23,#fdbf6f,5
8,2016-01-24,West Africa,Congo,"Failed attack, theft",Product tanker,0,Anchorage,-4.1583333333333306,13.431666666666699,Night,1,0,2016,1,3,24,6,2016-01,1495206.293838323,-463310.46542504185,2016-01-24,#1f78b4,7
7,2016-01-25,West Africa,Nigeria,Armed robbery at sea,Passenger vessel,0,Off shore,4.83333333333333,5.66666666666667,Unknown,1,1,2016,1,4,25,0,2016-01,630810.4478285505,538683.4816205009,2016-01-25,#fdbf6f,7
6,2016-01-25,South Asia,India,Armed robbery at sea,Product tanker,0,Off shore,22.783333333333307,70.0333333333333,Night,1,1,2016,1,4,25,0,2016-01,7796075.005222256,2605837.4140636036,2016-01-25,#fdbf6f,5
5,2016-01-25,Americas,Venezuela,Theft at anchorage,General cargo vessel,0,Anchorage,10.2675,-63.4325,Evening,1,1,2016,1,4,25,0,2016-01,-7061273.5997443255,1149139.8746376915,2016-01-25,#fdbf6f,0
4,2016-01-27,East Africa,Somalia,Suspicious activity at sea,Unknown vessel type,0,Off shore,13.9987469444444,54.1127916666667,Unknown,1,0,2016,1,4,27,2,2016-01,6023808.413735835,1574072.788766966,2016-01-27,#1f78b4,1
3,2016-01-28,South Asia,India,"Failed attack, robbery",Product tanker,0,Anchorage,22.8166666666667,70.1166666666667,Night,1,0,2016,1,4,28,3,2016-01,7805351.629455036,2609862.577405414,2016-01-28,#1f78b4,5
2,2016-01-29,West Africa,Nigeria,Kidnap/ransom at sea,Product tanker,0,Off shore,2.5,5.75,Evening,1,1,2016,1,4,29,4,2016-01,640087.0720613231,278387.0759542342,2016-01-29,#fdbf6f,7
1,2016-01-30,West Africa,Nigeria,"Failed attack, hijacking",Container ship,0,Off shore,3.0,6.25,Evening,1,0,2016,1,4,30,5,2016-01,695746.8174579598,334111.1714019597,2016-01-30,#1f78b4,7
79,2016-02-03,Americas,Peru,"Failed attack, theft",Product tanker,0,Anchorage,-12.0,-76.8,Night,1,0,2016,2,5,3,2,2016-02,-8549336.89292341,-1345708.4084091098,2016-02-03,#1f78b4,0
78,2016-02-05,Americas,Guyana,Armed robbery at anchorage,Container ship,0,Anchorage,6.83853333333333,-57.8068844444444,Night,1,1,2016,2,5,5,4,2016-02,-6435032.940701158,763075.9510050092,2016-02-05,#fdbf6f,0
77,2016-02-05,West Africa,Nigeria,"Failed attack, robbery",Gas tanker,0,Off shore,4.16666666666667,7.0,Morning,1,0,2016,2,5,5,4,2016-02,779236.435552915,464240.5813107823,2016-02-05,#1f78b4,7
76,2016-02-05,West Africa,Nigeria,"Failed attack, kidnap/ransom",Container ship,1,Off shore,4.05555555555556,6.88333333333333,Morning,1,0,2016,2,5,5,4,2016-02,766249.1616270327,451839.8386789757,2016-02-05,#1f78b4,7
75,2016-02-08,West Africa,Ghana,Hijacking at sea,Unknown vessel type,0,Off shore,5.16666666666667,1.0,Morning,1,1,2016,2,6,8,0,2016-02,111319.49079327357,575931.7726758604,2016-02-08,#fdbf6f,7
74,2016-02-08,South Asia,India,"Failed attack, theft",Product tanker,0,Anchorage,22.783333333333307,70.0,Evening,1,0,2016,2,6,8,0,2016-02,7792364.355529149,2605837.4140636036,2016-02-08,#1f78b4,5
73,2016-02-09,West Africa,Nigeria,Notice,Unknown vessel type,0,Unknown,3.5134211111111098,5.954589722222218,Unknown,1,0,2016,2,6,9,1,2016-02,662861.8957606377,391357.59212203306,2016-02-09,#1f78b4,7
72,2016-02-09,West Africa,Congo,Armed robbery at anchorage,Bulk carrier,0,Anchorage,-4.13333333333333,13.033333333333301,Night,1,1,2016,2,6,9,1,2016-02,1450864.030005662,-460520.1767005542,2016-02-09,#fdbf6f,7
71,2016-02-09,Eastern Mediterranean,Yemen,Insurgency operation,Unknown vessel type,0,Unknown,12.861343333333302,44.984893888888905,Morning,1,1,2016,2,6,9,1,2016-02,5007695.481100557,1443895.4816387873,2016-02-09,#fdbf6f,2
70,2016-02-09,West Africa,Ghana,Hijacking at sea,Unknown vessel type,0,Off shore,3.63333333333333,-0.683333333333333,Afternoon,1,1,2016,2,6,9,1,2016-02,-76068.3187087369,404732.16498455626,2016-02-09,#fdbf6f,7
69,2016-02-10,West Africa,Ghana,Hijacking at sea,Unknown vessel type,0,Off shore,4.15,-1.21666666666667,Morning,1,1,2016,2,6,10,2,2016-02,-135438.7137984832,462380.3593746778,2016-02-10,#fdbf6f,7
65,2016-02-11,West Africa,Cote D'Ivoire,Hijacking at sea,Tanker,0,Off shore,4.0,-4.0,Evening,1,1,2016,2,6,11,3,2016-02,-445277.96317309426,445640.1096560266,2016-02-11,#fdbf6f,7
66,2016-02-11,West Africa,Nigeria,"Failed attack, hijacking",Product tanker,0,Off shore,3.60194444444444,5.635,Afternoon,1,0,2016,2,6,11,3,2016-02,627285.3306200965,401230.9932051721,2016-02-11,#1f78b4,7
